央视频道,#genre#
山东卫视,http://113.24.136.66:8083/udp/239.1.1.47:8047
河北卫视,http://113.24.136.66:8083/udp/239.1.1.48:8048
广东卫视,http://113.24.136.66:8083/udp/239.1.1.49:8049
江西卫视,http://113.24.136.66:8083/udp/239.1.1.52:8052
陕西卫视,http://113.24.136.66:8083/udp/239.1.1.50:8050
甘肃卫视,http://113.24.136.66:8083/udp/239.1.1.51:8051
青海卫视,http://113.24.136.66:8083/udp/239.1.1.53:8053
云南卫视,http://113.24.136.66:8083/udp/239.1.1.54:8054
海南卫视,http://113.24.136.66:8083/udp/239.1.1.55:8055
宁夏卫视,http://113.24.136.66:8083/udp/239.1.1.56:8056
西藏卫视,http://113.24.136.66:8083/udp/239.1.1.57:8057
兵团卫视,http://113.24.136.66:8083/udp/239.1.1.58:8058
新疆卫视,http://113.24.136.66:8083/udp/239.1.1.59:8059
内蒙古卫视,http://113.24.136.66:8083/udp/239.1.1.60:8060
大湾区卫视,http://113.24.136.66:8083/udp/239.1.1.69:8069
三沙卫视,http://113.24.136.66:8083/udp/239.1.1.70:8070
厦门卫视,http://113.24.136.66:8083/udp/239.1.1.71:8071
农林卫视,http://113.24.136.66:8083/udp/239.1.1.73:8073
山东教育卫视,http://113.24.136.66:8083/udp/239.1.1.74:8074
山西卫视,http://113.24.136.66:8083/udp/239.1.1.1:8001
湖南卫视,http://113.24.136.66:8085/udp/239.1.1.28:8028
四川卫视,http://113.24.136.66:8085/udp/239.1.1.29:8029
吉林卫视,http://113.24.136.66:8085/udp/239.1.1.30:8030
东方卫视,http://113.24.136.66:8085/udp/239.1.1.31:8031
湖北卫视,http://113.24.136.66:8085/udp/239.1.1.32:8032
东南卫视,http://113.24.136.66:8085/udp/239.1.1.33:8033
河南卫视,http://113.24.136.66:8085/udp/239.1.1.34:8034
江苏卫视,http://113.24.136.66:8085/udp/239.1.1.35:8035
重庆卫视,http://113.24.136.66:8085/udp/239.1.1.36:8036
黑龙江卫视,http://113.24.136.66:8085/udp/239.1.1.37:8037
浙江卫视,http://113.24.136.66:8085/udp/239.1.1.38:8038
深圳卫视,http://113.24.136.66:8085/udp/239.1.1.39:8039
广西卫视,http://113.24.136.66:8085/udp/239.1.1.40:8040
北京卫视,http://113.24.136.66:8085/udp/239.1.1.41:8041
辽宁卫视,http://113.24.136.66:8085/udp/239.1.1.42:8042
贵州卫视,http://113.24.136.66:8085/udp/239.1.1.43:8043
安徽卫视,http://113.24.136.66:8085/udp/239.1.1.44:8044
天津卫视,http://113.24.136.66:8085/udp/239.1.1.46:8046
山东卫视,http://113.24.136.66:8085/udp/239.1.1.47:8047
河北卫视,http://113.24.136.66:8085/udp/239.1.1.48:8048
广东卫视,http://113.24.136.66:8085/udp/239.1.1.49:8049
江西卫视,http://113.24.136.66:8085/udp/239.1.1.52:8052
陕西卫视,http://113.24.136.66:8085/udp/239.1.1.50:8050
甘肃卫视,http://113.24.136.66:8085/udp/239.1.1.51:8051
青海卫视,http://113.24.136.66:8085/udp/239.1.1.53:8053
云南卫视,http://113.24.136.66:8085/udp/239.1.1.54:8054
海南卫视,http://113.24.136.66:8085/udp/239.1.1.55:8055
宁夏卫视,http://113.24.136.66:8085/udp/239.1.1.56:8056
西藏卫视,http://113.24.136.66:8085/udp/239.1.1.57:8057
兵团卫视,http://113.24.136.66:8085/udp/239.1.1.58:8058
新疆卫视,http://113.24.136.66:8085/udp/239.1.1.59:8059
内蒙古卫视,http://113.24.136.66:8085/udp/239.1.1.60:8060
大湾区卫视,http://113.24.136.66:8085/udp/239.1.1.69:8069
三沙卫视,http://113.24.136.66:8085/udp/239.1.1.70:8070
厦门卫视,http://113.24.136.66:8085/udp/239.1.1.71:8071
农林卫视,http://113.24.136.66:8085/udp/239.1.1.73:8073
山东教育卫视,http://113.24.136.66:8085/udp/239.1.1.74:8074
山西卫视,http://113.24.136.66:8085/udp/239.1.1.1:8001
湖南卫视,http://113.24.136.66:8086/udp/239.1.1.28:8028
四川卫视,http://113.24.136.66:8086/udp/239.1.1.29:8029
吉林卫视,http://113.24.136.66:8086/udp/239.1.1.30:8030
东方卫视,http://113.24.136.66:8086/udp/239.1.1.31:8031
湖北卫视,http://113.24.136.66:8086/udp/239.1.1.32:8032
东南卫视,http://113.24.136.66:8086/udp/239.1.1.33:8033
河南卫视,http://113.24.136.66:8086/udp/239.1.1.34:8034
江苏卫视,http://113.24.136.66:8086/udp/239.1.1.35:8035
重庆卫视,http://113.24.136.66:8086/udp/239.1.1.36:8036
黑龙江卫视,http://113.24.136.66:8086/udp/239.1.1.37:8037
浙江卫视,http://113.24.136.66:8086/udp/239.1.1.38:8038
深圳卫视,http://113.24.136.66:8086/udp/239.1.1.39:8039
广西卫视,http://113.24.136.66:8086/udp/239.1.1.40:8040
北京卫视,http://113.24.136.66:8086/udp/239.1.1.41:8041
辽宁卫视,http://113.24.136.66:8086/udp/239.1.1.42:8042
贵州卫视,http://113.24.136.66:8086/udp/239.1.1.43:8043
安徽卫视,http://113.24.136.66:8086/udp/239.1.1.44:8044
天津卫视,http://113.24.136.66:8086/udp/239.1.1.46:8046
山东卫视,http://113.24.136.66:8086/udp/239.1.1.47:8047
河北卫视,http://113.24.136.66:8086/udp/239.1.1.48:8048
广东卫视,http://113.24.136.66:8086/udp/239.1.1.49:8049
江西卫视,http://113.24.136.66:8086/udp/239.1.1.52:8052
陕西卫视,http://113.24.136.66:8086/udp/239.1.1.50:8050
甘肃卫视,http://113.24.136.66:8086/udp/239.1.1.51:8051
青海卫视,http://113.24.136.66:8086/udp/239.1.1.53:8053
云南卫视,http://113.24.136.66:8086/udp/239.1.1.54:8054
海南卫视,http://113.24.136.66:8086/udp/239.1.1.55:8055
宁夏卫视,http://113.24.136.66:8086/udp/239.1.1.56:8056
西藏卫视,http://113.24.136.66:8086/udp/239.1.1.57:8057
兵团卫视,http://113.24.136.66:8086/udp/239.1.1.58:8058
新疆卫视,http://113.24.136.66:8086/udp/239.1.1.59:8059
内蒙古卫视,http://113.24.136.66:8086/udp/239.1.1.60:8060
大湾区卫视,http://113.24.136.66:8086/udp/239.1.1.69:8069
三沙卫视,http://113.24.136.66:8086/udp/239.1.1.70:8070
厦门卫视,http://113.24.136.66:8086/udp/239.1.1.71:8071
农林卫视,http://113.24.136.66:8086/udp/239.1.1.73:8073
山东教育卫视,http://113.24.136.66:8086/udp/239.1.1.74:8074
山西卫视,http://113.24.136.66:8086/udp/239.1.1.1:8001
北京卫视,http://219.159.194.4:8181/tsfile/live/0122_1.m3u8
东南卫视,http://219.159.194.4:8181/tsfile/live/0137_1.m3u8
山东卫视,http://219.159.194.4:8181/tsfile/live/0131_1.m3u8
江西卫视,http://219.159.194.4:8181/tsfile/live/0138_1.m3u8
贵州卫视,http://219.159.194.4:8181/tsfile/live/0120_1.m3u8
四川卫视,http://219.159.194.4:8181/tsfile/live/0123_1.m3u8
湖南卫视,http://219.159.194.4:8181/tsfile/live/0128_1.m3u8
广西卫视,http://219.159.194.4:8181/tsfile/live/0113_1.m3u8
安徽卫视,http://219.159.194.4:8181/tsfile/live/0130_1.m3u8
辽宁卫视,http://219.159.194.4:8181/tsfile/live/0121_1.m3u8
东方卫视,http://219.159.194.4:8181/tsfile/live/0107_1.m3u8
浙江卫视,http://219.159.194.4:8181/tsfile/live/0124_1.m3u8
深圳卫视,http://219.159.194.4:8181/tsfile/live/0126_1.m3u8
天津卫视,http://219.159.194.4:8181/tsfile/live/0135_1.m3u8
湖北卫视,http://219.159.194.4:8181/tsfile/live/0132_1.m3u8
黑龙江卫视,http://219.159.194.4:8181/tsfile/live/0143_2.m3u8
广东卫视,http://219.159.194.4:8181/tsfile/live/0125_1.m3u8
江苏卫视,http://219.159.194.4:8181/tsfile/live/0127_1.m3u8
吉林卫视,http://219.159.194.4:8181/tsfile/live/0116_1.m3u8
河北卫视,http://219.159.194.4:8181/tsfile/live/0117_1.m3u8
甘肃卫视,http://219.159.194.4:8181/tsfile/live/0141_1.m3u8
陕西卫视,http://219.159.194.4:8181/tsfile/live/0136_1.m3u8
云南卫视,http://219.159.194.4:8181/tsfile/live/0119_1.m3u8
重庆卫视,http://219.159.194.4:8181/tsfile/live/0142_1.m3u8
西藏卫视,http://219.159.194.4:8181/tsfile/live/0111_1.m3u8
内蒙古卫视,http://219.159.194.4:8181/tsfile/live/0109_1.m3u8
兵团卫视,http://219.159.194.4:8181/tsfile/live/0115_1.m3u8
青海卫视,http://219.159.194.4:8181/tsfile/live/0140_1.m3u8
广西卫视,http://171.108.239.74:8181/tsfile/live/1058_1.m3u8
广东卫视,http://171.108.239.74:8181/tsfile/live/1059_1.m3u8
湖南卫视,http://171.108.239.74:8181/tsfile/live/1060_1.m3u8
东方卫视,http://171.108.239.74:8181/tsfile/live/1061_1.m3u8
天津卫视,http://171.108.239.74:8181/tsfile/live/1066_1.m3u8
北京卫视,http://171.108.239.74:8181/tsfile/live/1121_1.m3u8
兵团卫视,http://171.108.239.74:8181/tsfile/live/0115_1.m3u8
厦门卫视,http://171.108.239.74:8181/tsfile/live/0129_1.m3u8
宁夏卫视,http://171.108.239.74:8181/tsfile/live/0112_1.m3u8
西藏卫视,http://171.108.239.74:8181/tsfile/live/0111_1.m3u8
吉林卫视,http://171.108.239.74:8181/tsfile/live/0116_1.m3u8
青海卫视,http://171.108.239.74:8181/tsfile/live/1069_1.m3u8
陕西卫视,http://171.108.239.74:8181/tsfile/live/1070_1.m3u8
河南卫视,http://171.108.239.74:8181/tsfile/live/1071_1.m3u8
云南卫视,http://171.108.239.74:8181/tsfile/live/1072_1.m3u8
新疆卫视,http://171.108.239.74:8181/tsfile/live/1073_1.m3u8
重庆卫视,http://171.108.239.74:8181/tsfile/live/1074_1.m3u8
海南卫视,http://171.108.239.74:8181/tsfile/live/1075_1.m3u8
山西卫视,http://171.108.239.74:8181/tsfile/live/1076_1.m3u8
内蒙古卫视,http://171.108.239.74:8181/tsfile/live/1077_1.m3u8
湖北卫视,http://171.108.239.74:8181/tsfile/live/1082_1.m3u8
山东卫视,http://171.108.239.74:8181/tsfile/live/1083_1.m3u8
黑龙江卫视,http://171.108.239.74:8181/tsfile/live/1084_1.m3u8
贵州卫视,http://171.108.239.74:8181/tsfile/live/1085_1.m3u8
河北卫视,http://171.108.239.74:8181/tsfile/live/1086_1.m3u8
东南卫视,http://171.108.239.74:8181/tsfile/live/1087_1.m3u8
辽宁卫视,http://171.108.239.74:8181/tsfile/live/1088_1.m3u8
安徽卫视,http://171.108.239.74:8181/tsfile/live/1089_1.m3u8
江西卫视,http://171.108.239.74:8181/tsfile/live/1090_1.m3u8
四川卫视,http://171.108.239.74:8181/tsfile/live/1091_1.m3u8
河南卫视,http://61.52.156.210:808/hls/16/index.m3u8
江苏卫视,http://61.52.156.210:808/hls/30/index.m3u8
浙江卫视,http://61.52.156.210:808/hls/31/index.m3u8
安徽卫视,http://61.52.156.210:808/hls/32/index.m3u8
北京卫视,http://61.52.156.210:808/hls/33/index.m3u8
湖北卫视,http://61.52.156.210:808/hls/47/index.m3u8
江西卫视,http://61.52.156.210:808/hls/49/index.m3u8
山西卫视,http://61.52.156.210:808/hls/50/index.m3u8
陕西卫视,http://61.52.156.210:808/hls/51/index.m3u8
四川卫视,http://61.52.156.210:808/hls/52/index.m3u8
宁夏卫视,http://61.52.156.210:808/hls/55/index.m3u8
青海卫视,http://61.52.156.210:808/hls/56/index.m3u8
西藏卫视,http://61.52.156.210:808/hls/58/index.m3u8
新疆卫视,http://61.52.156.210:808/hls/59/index.m3u8
厦门卫视,http://61.52.156.210:808/hls/64/index.m3u8
山西卫视,http://171.117.41.102:9999/tsfile/live/0118_1.m3u8
湖南卫视,http://171.117.41.102:9999/tsfile/live/0128_1.m3u8
浙江卫视,http://171.117.41.102:9999/tsfile/live/0124_1.m3u8
广东卫视,http://171.117.41.102:9999/tsfile/live/0125_1.m3u8
深圳卫视,http://171.117.41.102:9999/tsfile/live/0126_1.m3u8
天津卫视,http://171.117.41.102:9999/tsfile/live/0135_1.m3u8
山东卫视,http://171.117.41.102:9999/tsfile/live/0131_1.m3u8
重庆卫视,http://171.117.41.102:9999/tsfile/live/0142_1.m3u8
湖北卫视,http://171.117.41.102:9999/tsfile/live/0132_1.m3u8
黑龙江卫视,http://171.117.41.102:9999/tsfile/live/0143_1.m3u8
辽宁卫视,http://171.117.41.102:9999/tsfile/live/0121_1.m3u8
东方卫视,http://171.117.41.102:9999/tsfile/live/0107_1.m3u8
江苏卫视,http://171.117.41.102:9999/tsfile/live/0127_1.m3u8
北京卫视,http://171.117.41.102:9999/tsfile/live/0122_1.m3u8
四川卫视,http://171.117.41.102:9999/tsfile/live/0123_1.m3u8
河南卫视,http://171.117.41.102:9999/tsfile/live/0139_1.m3u8
贵州卫视,http://171.117.41.102:9999/tsfile/live/0120_1.m3u8
东南卫视,http://171.117.41.102:9999/tsfile/live/0137_1.m3u8
广西卫视,http://171.117.41.102:9999/tsfile/live/0113_1.m3u8
江西卫视,http://171.117.41.102:9999/tsfile/live/0138_1.m3u8
吉林卫视,http://171.117.41.102:9999/tsfile/live/0116_1.m3u8
青海卫视,http://171.117.41.102:9999/tsfile/live/0140_1.m3u8
安徽卫视,http://171.117.41.102:9999/tsfile/live/0130_1.m3u8
陕西卫视,http://171.117.41.102:9999/tsfile/live/0136_1.m3u8
黑龙江卫视,http://61.138.54.155:2233/hls/1/index.m3u8
吉林卫视,http://61.138.54.155:2233/hls/24/index.m3u8
云南卫视,http://61.138.54.155:2233/hls/25/index.m3u8
海南卫视,http://61.138.54.155:2233/hls/26/index.m3u8
兵团卫视,http://61.138.54.155:2233/hls/27/index.m3u8
新疆卫视,http://61.138.54.155:2233/hls/28/index.m3u8
东南卫视,http://61.138.54.155:2233/hls/29/index.m3u8
湖南卫视,http://61.138.54.155:2233/hls/30/index.m3u8
延边卫视,http://61.138.54.155:2233/hls/32/index.m3u8
贵州卫视,http://61.138.54.155:2233/hls/33/index.m3u8
东方卫视,http://61.138.54.155:2233/hls/34/index.m3u8
广东卫视,http://61.138.54.155:2233/hls/35/index.m3u8
西藏卫视,http://61.138.54.155:2233/hls/36/index.m3u8
广西卫视,http://61.138.54.155:2233/hls/37/index.m3u8
辽宁卫视,http://61.138.54.155:2233/hls/38/index.m3u8
深圳卫视,http://61.138.54.155:2233/hls/39/index.m3u8
江苏卫视,http://61.138.54.155:2233/hls/40/index.m3u8
湖北卫视,http://61.138.54.155:2233/hls/41/index.m3u8
青海卫视,http://61.138.54.155:2233/hls/42/index.m3u8
内蒙古卫视,http://61.138.54.155:2233/hls/43/index.m3u8
重庆卫视,http://61.138.54.155:2233/hls/44/index.m3u8
浙江卫视,http://61.138.54.155:2233/hls/45/index.m3u8
山东卫视,http://61.138.54.155:2233/hls/46/index.m3u8
山西卫视,http://61.138.54.155:2233/hls/47/index.m3u8
河南卫视,http://61.138.54.155:2233/hls/48/index.m3u8
宁夏卫视,http://61.138.54.155:2233/hls/49/index.m3u8
陕西卫视,http://61.138.54.155:2233/hls/50/index.m3u8
江西卫视,http://61.138.54.155:2233/hls/52/index.m3u8
四川卫视,http://61.138.54.155:2233/hls/53/index.m3u8
甘肃卫视,http://61.138.54.155:2233/hls/54/index.m3u8
安徽卫视,http://61.138.54.155:2233/hls/55/index.m3u8
天津卫视,http://61.138.54.155:2233/hls/56/index.m3u8
北京卫视,http://61.138.54.155:2233/hls/57/index.m3u8
河北卫视,http://61.138.54.155:2233/hls/58/index.m3u8
黑龙江卫视,http://61.138.54.155:2233/hls/65/index.m3u8
广东卫视,http://61.138.54.155:2233/hls/78/index.m3u8
深圳卫视,http://61.138.54.155:2233/hls/79/index.m3u8
湖南卫视,http://61.138.54.155:2233/hls/80/index.m3u8
江苏卫视,http://61.138.54.155:2233/hls/81/index.m3u8
浙江卫视,http://61.138.54.155:2233/hls/82/index.m3u8
山东卫视,http://61.138.54.155:2233/hls/83/index.m3u8
安徽卫视,http://61.138.54.155:2233/hls/84/index.m3u8
东南卫视,http://61.138.54.155:2233/hls/85/index.m3u8
天津卫视,http://221.196.32.41:4022/udp/225.1.1.111:5002
安徽卫视,http://221.196.32.41:4022/udp/225.1.1.127:5002
北京卫视,http://221.196.32.41:4022/udp/225.1.1.113:5002
东方卫视,http://221.196.32.41:4022/udp/225.1.2.31:5002
甘肃卫视,http://221.196.32.41:4022/udp/225.1.1.30:5002
广东卫视,http://221.196.32.41:4022/udp/225.1.1.116:5002
深圳卫视,http://221.196.32.41:4022/udp/225.1.1.117:5002
贵州卫视,http://221.196.32.41:4022/udp/225.1.2.28:5002
海南卫视,http://221.196.32.41:4022/udp/225.1.2.82:5002
三沙卫视,http://221.196.32.41:4022/udp/225.1.2.181:5002
河南卫视,http://221.196.32.41:4022/udp/225.1.2.61:5002
黑龙江卫视,http://221.196.32.41:4022/udp/225.1.1.115:5002
湖北卫视,http://221.196.32.41:4022/udp/225.1.1.147:5002
湖南卫视,http://221.196.32.41:4022/udp/225.1.1.114:5002
吉林卫视,http://221.196.32.41:4022/udp/225.1.2.26:5002
江苏卫视,http://221.196.32.41:4022/udp/225.1.1.126:5002
江西卫视,http://221.196.32.41:4022/udp/225.1.2.29:5002
辽宁卫视,http://221.196.32.41:4022/udp/225.1.1.154:5002
内蒙古卫视,http://221.196.32.41:4022/udp/225.1.1.32:5002
宁夏卫视,http://221.196.32.41:4022/udp/225.1.1.56:5002
青海卫视,http://221.196.32.41:4022/udp/225.1.1.54:5002
山西卫视,http://221.196.32.41:4022/udp/225.1.1.50:5002
陕西卫视,http://221.196.32.41:4022/udp/225.1.1.41:5002
四川卫视,http://221.196.32.41:4022/udp/225.1.1.123:5002
西藏卫视,http://221.196.32.41:4022/udp/225.1.1.51:5002
新疆卫视,http://221.196.32.41:4022/udp/225.1.1.35:5002
兵团卫视,http://221.196.32.41:4022/udp/225.1.1.57:5002
广西卫视,http://221.196.32.41:4022/udp/225.1.2.81:5002
云南卫视,http://221.196.32.41:4022/udp/225.1.1.61:5002
浙江卫视,http://221.196.32.41:4022/udp/225.1.1.112:5002
重庆卫视,http://221.196.32.41:4022/udp/225.1.1.155:5002
河北卫视,http://221.196.32.41:4022/udp/225.1.2.27:5002
山东教育卫视,http://221.196.32.41:4022/udp/225.1.2.118:5002
河北卫视,http://111.227.237.82:4022/rtp/239.254.200.174:6000
湖南卫视,http://111.227.237.82:4022/rtp/239.254.200.48:8012
浙江卫视,http://111.227.237.82:4022/rtp/239.254.200.53:8036
江苏卫视,http://111.227.237.82:4022/rtp/239.254.200.51:8028
安徽卫视,http://111.227.237.82:4022/rtp/239.254.200.163:6000
东南卫视,http://111.227.237.82:4022/rtp/239.254.201.13:6291
北京卫视,http://111.227.237.82:4022/rtp/239.254.200.47:8024
天津卫视,http://111.227.237.82:4022/rtp/239.254.200.54:1234
辽宁卫视,http://111.227.237.82:4022/rtp/239.254.200.57:8056
山东卫视,http://111.227.237.82:4022/rtp/239.254.200.55:8052
云南卫视,http://111.227.237.82:4022/rtp/239.254.200.68:8108
河南卫视,http://111.227.237.82:4022/rtp/239.254.201.16:7174
黑龙江卫视,http://111.227.237.82:4022/rtp/239.254.200.49:8016
四川卫视,http://111.227.237.82:4022/rtp/239.254.200.202:6325
江西卫视,http://111.227.237.82:4022/rtp/239.254.201.12:6290
贵州卫视,http://111.227.237.82:4022/rtp/239.254.201.20:6315
深圳卫视,http://111.227.237.82:4022/rtp/239.254.200.50:8020
湖北卫视,http://111.227.237.82:4022/rtp/239.254.200.164:6000
东方卫视,http://111.227.237.82:4022/rtp/239.254.200.52:8032
重庆卫视,http://111.227.237.82:4022/rtp/239.254.200.203:6323
山西卫视,http://111.227.237.82:4022/rtp/239.254.200.83:8172
广东卫视,http://111.227.237.82:4022/rtp/239.254.200.56:8048
广西卫视,http://111.227.237.82:4022/rtp/239.254.200.80:8300
吉林卫视,http://111.227.237.82:4022/rtp/239.254.201.15:6339
陕西卫视,http://111.227.237.82:4022/rtp/239.254.200.82:8140
内蒙古卫视,http://111.227.237.82:4022/rtp/239.254.200.84:8176
青海卫视,http://111.227.237.82:4022/rtp/239.254.200.85:8184
海南卫视,http://111.227.237.82:4022/rtp/239.254.201.125:6288
宁夏卫视,http://111.227.237.82:4022/rtp/239.254.200.87:8124
西藏卫视,http://111.227.237.82:4022/rtp/239.254.200.88:8164
新疆卫视,http://111.227.237.82:4022/rtp/239.254.200.89:8160
甘肃卫视,http://111.227.237.82:4022/rtp/239.254.200.90:8188
山西卫视,http://60.220.167.99:8085/rtp/226.0.2.11:8000
湖南卫视,http://60.220.167.99:8085/rtp/226.0.2.143:9056
浙江卫视,http://60.220.167.99:8085/rtp/226.0.2.144:9064
安徽卫视,http://60.220.167.99:8085/rtp/226.0.2.145:9072
广东卫视,http://60.220.167.99:8085/rtp/226.0.2.146:9080
深圳卫视,http://60.220.167.99:8085/rtp/226.0.2.147:9088
天津卫视,http://60.220.167.99:8085/rtp/226.0.2.148:9096
山东卫视,http://60.220.167.99:8085/rtp/226.0.2.149:9104
湖北卫视,http://60.220.167.99:8085/rtp/226.0.2.150:9112
黑龙江卫视,http://60.220.167.99:8085/rtp/226.0.2.151:9120
山西卫视,http://60.220.167.99:8085/rtp/226.0.2.152:9128
辽宁卫视,http://60.220.167.99:8085/rtp/226.0.2.173:9296
重庆卫视,http://60.220.167.99:8085/rtp/226.0.2.174:9304
东方卫视,http://60.220.167.99:8085/rtp/226.0.2.175:9312
江苏卫视,http://60.220.167.99:8085/rtp/226.0.2.176:9320
北京卫视,http://60.220.167.99:8085/rtp/226.0.2.177:9328
河北卫视,http://60.220.167.99:8085/rtp/226.0.2.178:9336
四川卫视,http://60.220.167.99:8085/rtp/226.0.2.179:9344
贵州卫视,http://60.220.167.99:8085/rtp/226.0.2.180:9352
湖南卫视,http://60.220.167.99:8085/rtp/226.0.2.33:8176
东方卫视,http://60.220.167.99:8085/rtp/226.0.2.34:8184
辽宁卫视,http://60.220.167.99:8085/rtp/226.0.2.35:8192
浙江卫视,http://60.220.167.99:8085/rtp/226.0.2.36:8200
安徽卫视,http://60.220.167.99:8085/rtp/226.0.2.37:8208
江苏卫视,http://60.220.167.99:8085/rtp/226.0.2.38:8216
北京卫视,http://60.220.167.99:8085/rtp/226.0.2.39:8224
东南卫视,http://60.220.167.99:8085/rtp/226.0.2.40:8232
四川卫视,http://60.220.167.99:8085/rtp/226.0.2.42:8248
贵州卫视,http://60.220.167.99:8085/rtp/226.0.2.43:8256
广东卫视,http://60.220.167.99:8085/rtp/226.0.2.45:8272
广西卫视,http://60.220.167.99:8085/rtp/226.0.2.46:8280
深圳卫视,http://60.220.167.99:8085/rtp/226.0.2.47:8288
黑龙江卫视,http://60.220.167.99:8085/rtp/226.0.2.48:8296
湖北卫视,http://60.220.167.99:8085/rtp/226.0.2.49:8304
重庆卫视,http://60.220.167.99:8085/rtp/226.0.2.50:8312
山东卫视,http://60.220.167.99:8085/rtp/226.0.2.51:8320
河南卫视,http://60.220.167.99:8085/rtp/226.0.2.52:8328
陕西卫视,http://60.220.167.99:8085/rtp/226.0.2.53:8336
江西卫视,http://60.220.167.99:8085/rtp/226.0.2.54:8344
甘肃卫视,http://60.220.167.99:8085/rtp/226.0.2.55:8352
天津卫视,http://60.220.167.99:8085/rtp/226.0.2.56:8360
吉林卫视,http://60.220.167.99:8085/rtp/226.0.2.58:8376
青海卫视,http://60.220.167.99:8085/rtp/226.0.2.59:8384
云南卫视,http://60.220.167.99:8085/rtp/226.0.2.60:8392
海南卫视,http://60.220.167.99:8085/rtp/226.0.2.61:8400
兵团卫视,http://60.220.167.99:8085/rtp/226.0.2.62:8408
内蒙古卫视,http://60.220.167.99:8085/rtp/226.0.2.63:8416
宁夏卫视,http://60.220.167.99:8085/rtp/226.0.2.64:8424
河北卫视,http://60.220.167.99:8085/rtp/226.0.2.65:8432
西藏卫视,http://60.220.167.99:8085/rtp/226.0.2.66:8440
新疆卫视,http://60.220.167.99:8085/rtp/226.0.2.67:8448
东南卫视,http://60.220.167.99:8085/rtp/226.0.2.188:9416
河南卫视,http://60.220.167.99:8085/rtp/226.0.2.195:9472
江西卫视,http://60.220.167.99:8085/rtp/226.0.2.198:9496
吉林卫视,http://60.220.167.99:8085/rtp/226.0.2.199:9504
海南卫视,http://60.220.167.99:8085/rtp/226.0.2.212:9608
广西卫视,http://60.220.167.99:8085/rtp/226.0.2.231:9760
山西卫视,http://60.220.167.99:8082/rtp/226.0.2.11:8000
湖南卫视,http://60.220.167.99:8082/rtp/226.0.2.143:9056
浙江卫视,http://60.220.167.99:8082/rtp/226.0.2.144:9064
安徽卫视,http://60.220.167.99:8082/rtp/226.0.2.145:9072
广东卫视,http://60.220.167.99:8082/rtp/226.0.2.146:9080
深圳卫视,http://60.220.167.99:8082/rtp/226.0.2.147:9088
天津卫视,http://60.220.167.99:8082/rtp/226.0.2.148:9096
山东卫视,http://60.220.167.99:8082/rtp/226.0.2.149:9104
湖北卫视,http://60.220.167.99:8082/rtp/226.0.2.150:9112
黑龙江卫视,http://60.220.167.99:8082/rtp/226.0.2.151:9120
山西卫视,http://60.220.167.99:8082/rtp/226.0.2.152:9128
辽宁卫视,http://60.220.167.99:8082/rtp/226.0.2.173:9296
重庆卫视,http://60.220.167.99:8082/rtp/226.0.2.174:9304
东方卫视,http://60.220.167.99:8082/rtp/226.0.2.175:9312
江苏卫视,http://60.220.167.99:8082/rtp/226.0.2.176:9320
北京卫视,http://60.220.167.99:8082/rtp/226.0.2.177:9328
河北卫视,http://60.220.167.99:8082/rtp/226.0.2.178:9336
四川卫视,http://60.220.167.99:8082/rtp/226.0.2.179:9344
贵州卫视,http://60.220.167.99:8082/rtp/226.0.2.180:9352
湖南卫视,http://60.220.167.99:8082/rtp/226.0.2.33:8176
东方卫视,http://60.220.167.99:8082/rtp/226.0.2.34:8184
辽宁卫视,http://60.220.167.99:8082/rtp/226.0.2.35:8192
浙江卫视,http://60.220.167.99:8082/rtp/226.0.2.36:8200
安徽卫视,http://60.220.167.99:8082/rtp/226.0.2.37:8208
江苏卫视,http://60.220.167.99:8082/rtp/226.0.2.38:8216
北京卫视,http://60.220.167.99:8082/rtp/226.0.2.39:8224
东南卫视,http://60.220.167.99:8082/rtp/226.0.2.40:8232
四川卫视,http://60.220.167.99:8082/rtp/226.0.2.42:8248
贵州卫视,http://60.220.167.99:8082/rtp/226.0.2.43:8256
广东卫视,http://60.220.167.99:8082/rtp/226.0.2.45:8272
广西卫视,http://60.220.167.99:8082/rtp/226.0.2.46:8280
深圳卫视,http://60.220.167.99:8082/rtp/226.0.2.47:8288
黑龙江卫视,http://60.220.167.99:8082/rtp/226.0.2.48:8296
湖北卫视,http://60.220.167.99:8082/rtp/226.0.2.49:8304
重庆卫视,http://60.220.167.99:8082/rtp/226.0.2.50:8312
山东卫视,http://60.220.167.99:8082/rtp/226.0.2.51:8320
河南卫视,http://60.220.167.99:8082/rtp/226.0.2.52:8328
陕西卫视,http://60.220.167.99:8082/rtp/226.0.2.53:8336
江西卫视,http://60.220.167.99:8082/rtp/226.0.2.54:8344
甘肃卫视,http://60.220.167.99:8082/rtp/226.0.2.55:8352
天津卫视,http://60.220.167.99:8082/rtp/226.0.2.56:8360
吉林卫视,http://60.220.167.99:8082/rtp/226.0.2.58:8376
青海卫视,http://60.220.167.99:8082/rtp/226.0.2.59:8384
云南卫视,http://60.220.167.99:8082/rtp/226.0.2.60:8392
海南卫视,http://60.220.167.99:8082/rtp/226.0.2.61:8400
兵团卫视,http://60.220.167.99:8082/rtp/226.0.2.62:8408
内蒙古卫视,http://60.220.167.99:8082/rtp/226.0.2.63:8416
宁夏卫视,http://60.220.167.99:8082/rtp/226.0.2.64:8424
